,labels_data7_SpectralClustering_params1,labels_data7_SpectralClustering_params10,labels_data7_SpectralClustering_params11,labels_data7_SpectralClustering_params12,labels_data7_SpectralClustering_params13,labels_data7_SpectralClustering_params14,labels_data7_SpectralClustering_params15,labels_data7_SpectralClustering_params16,labels_data7_SpectralClustering_params17,labels_data7_SpectralClustering_params18,labels_data7_SpectralClustering_params19,labels_data7_SpectralClustering_params2,labels_data7_SpectralClustering_params20,labels_data7_SpectralClustering_params21,labels_data7_SpectralClustering_params22,labels_data7_SpectralClustering_params23,labels_data7_SpectralClustering_params24,labels_data7_SpectralClustering_params25,labels_data7_SpectralClustering_params26,labels_data7_SpectralClustering_params27,labels_data7_SpectralClustering_params28,labels_data7_SpectralClustering_params29,labels_data7_SpectralClustering_params3,labels_data7_SpectralClustering_params30,labels_data7_SpectralClustering_params31,labels_data7_SpectralClustering_params32,labels_data7_SpectralClustering_params33,labels_data7_SpectralClustering_params34,labels_data7_SpectralClustering_params35,labels_data7_SpectralClustering_params36,labels_data7_SpectralClustering_params37,labels_data7_SpectralClustering_params38,labels_data7_SpectralClustering_params39,labels_data7_SpectralClustering_params4,labels_data7_SpectralClustering_params40,labels_data7_SpectralClustering_params41,labels_data7_SpectralClustering_params42,labels_data7_SpectralClustering_params43,labels_data7_SpectralClustering_params44,labels_data7_SpectralClustering_params45,labels_data7_SpectralClustering_params46,labels_data7_SpectralClustering_params47,labels_data7_SpectralClustering_params48,labels_data7_SpectralClustering_params49,labels_data7_SpectralClustering_params5,labels_data7_SpectralClustering_params50,labels_data7_SpectralClustering_params51,labels_data7_SpectralClustering_params52,labels_data7_SpectralClustering_params53,labels_data7_SpectralClustering_params54,labels_data7_SpectralClustering_params55,labels_data7_SpectralClustering_params56,labels_data7_SpectralClustering_params57,labels_data7_SpectralClustering_params58,labels_data7_SpectralClustering_params59,labels_data7_SpectralClustering_params6,labels_data7_SpectralClustering_params60,labels_data7_SpectralClustering_params7,labels_data7_SpectralClustering_params8,labels_data7_SpectralClustering_params9
SF,0.2037136331568885,0.2229332896484374,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.32222113096284155,0.21366638661687076,0.32222113096284155,0.20663099011582753,0.12308595500170594,0.21603672089143722,0.1717907748122106,0.16154519503464548,0.16154519503464548,0.16126373969253982,0.1611863729652061,0.16172082768201268,0.28082148900209736,0.16169603246230801,0.27756729612973274,0.2754812340048166,0.27756729612973274,0.2754812340048166,0.27756729612973274,0.2754812340048166,0.27756729612973274,0.2754812340048166,0.27756729612973274,0.2229332896484374,0.2754812340048166,0.11485959223103126,0.0700300047051261,0.15422898754553271,0.15422898754553271,0.1539021110589902,0.15184616984249732,0.15353358433516429,0.15178607360529395,0.15339760945981573,0.2229332896484374,0.15172717879812914,0.23500030691252438,0.2350523784173687,0.23500030691252438,0.2350523784173687,0.23500030691252438,0.2350523784173687,0.23500030691252438,0.2350523784173687,0.23500030691252438,0.2229332896484374,0.2350523784173687,0.2229332896484374,0.2229332896484374,0.2229332896484374
SD,8216854.814069743,8011737.650094641,4818542.107780622,4818542.107780622,4818542.107780622,4818542.107780622,4818542.107780622,4818542.107780622,4818542.107780622,4818542.107780622,4818542.107780622,7776017.176000391,4818542.107780622,5311924.458834395,7178438.649274794,4474528.774987438,5326074.288994845,5775239.398257027,5775239.398257027,6460660.784828602,6466035.064601547,6296277.061423951,5781539.5811555,6289581.407065218,2917575.880935025,2960570.927860958,2917575.880935025,2960570.927860958,2917575.880935025,2960570.927860958,2917575.880935025,2960570.927860958,2917575.880935025,8011737.650094641,2960570.927860958,5499779.106502008,7276348.396867487,3844682.8119236846,3844682.8119236846,3862613.3287782525,3903095.5710909087,3860898.111895406,3910038.5382633316,3858690.260789638,8011737.650094641,3910186.269382121,2034071.8156003016,2033392.8333423657,2034071.8156003016,2033392.8333423657,2034071.8156003016,2033392.8333423657,2034071.8156003016,2033392.8333423657,2034071.8156003016,8011737.650094641,2033392.8333423657,8011737.650094641,8011737.650094641,8011737.650094641
SDbw,2.1702537595317017,2.000017201750293,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.2103062762044288,2.1502974882283934,2.2103062762044288,2.50631267340621,2.54475858397329,1.2761647512462475,1.1321804912797067,1.1628598400876808,1.1628598400876808,1.28098998760716,1.281739361137957,1.2607474794957096,1.612261191084301,1.2584752367585221,1.3425197920015828,1.3565843640154844,1.3425197920015828,1.3565843640154844,1.3425197920015828,1.3565843640154844,1.3425197920015828,1.3565843640154844,1.3425197920015828,2.000017201750293,1.3565843640154844,3.4166007642504628,1.9946257873113207,0.9147981018393357,0.9147981018393357,0.8918779571864819,0.8741945933292055,0.8721860802101851,0.8698214584169303,0.8667441934667997,2.000017201750293,0.8710980497634916,0.9177252438935088,0.9185143484071093,0.9177252438935088,0.9185143484071093,0.9177252438935088,0.9185143484071093,0.9177252438935088,0.9185143484071093,0.9177252438935088,2.000017201750293,0.9185143484071093,2.000017201750293,2.000017201750293,2.000017201750293
XB*,14.768233685991262,352783.3496085954,0.4376683450778937,0.4376683450778937,0.4376683450778937,0.4376683450778937,0.4376683450778937,0.4376683450778937,0.4376683450778937,0.4376683450778937,0.4376683450778937,10.358945452579997,0.4376683450778937,13.644780893579473,14.789383788107875,0.5309246727253316,6.539118508881207,1.5992436828746508,1.5992436828746508,1.8430446981825463,1.7677109753036475,1.863210332381336,0.5557847792192161,1.837088891350387,0.21616367863393324,0.21782335982831935,0.21616367863393324,0.21782335982831935,0.21616367863393324,0.21782335982831935,0.21616367863393324,0.21782335982831935,0.21616367863393324,352783.3496085954,0.21782335982831935,6.674878094350201,12.952178752269106,0.7720246043277582,0.7720246043277582,0.6230736593551357,0.5453249627592205,0.49633844584760073,0.500752409165764,0.4816100816000252,352783.3496085954,0.49408251387130275,0.18891313689385222,0.19203410136122556,0.18891313689385222,0.19203410136122556,0.18891313689385222,0.19203410136122556,0.18891313689385222,0.19203410136122556,0.18891313689385222,352783.3496085954,0.19203410136122556,352783.3496085954,352783.3496085954,352783.3496085954
S,0.13463368206957324,0.11245631130059798,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.3547135126632069,0.1257286601503461,0.3547135126632069,-0.020618921781722938,0.0348266069590949,0.20416749287461153,0.15745612014480173,0.18417786127232716,0.18417786127232716,0.18297601781296433,0.18317187110753863,0.18380007717871455,0.267615229578864,0.18389192518013509,0.3925960186203371,0.3852722342825358,0.3925960186203371,0.3852722342825358,0.3925960186203371,0.3852722342825358,0.3925960186203371,0.3852722342825358,0.3925960186203371,0.11245631130059798,0.3852722342825358,-0.07765274579064518,0.050424517334853196,0.22289991789645688,0.22289991789645688,0.22685018578845642,0.22669635412890726,0.2294226743244799,0.22706021421795702,0.22964517470905624,0.11245631130059798,0.2270915816047535,0.3819100453617101,0.38195543898381024,0.3819100453617101,0.38195543898381024,0.3819100453617101,0.38195543898381024,0.3819100453617101,0.38195543898381024,0.3819100453617101,0.11245631130059798,0.38195543898381024,0.11245631130059798,0.11245631130059798,0.11245631130059798
DB,6.448416550363456,892.4091926389871,1.1836401722541243,1.1836401722541243,1.1836401722541243,1.1836401722541243,1.1836401722541243,1.1836401722541243,1.1836401722541243,1.1836401722541243,1.1836401722541243,5.323650522325791,1.1836401722541243,4.516283048410844,5.481876796995192,1.2356784148202955,2.9562622308707733,1.9580722621037463,1.9580722621037463,2.0145365735313447,1.9988930198634514,2.013560288135499,1.3518156193598398,2.008027970350022,0.8341762281576406,0.8431953766532172,0.8341762281576406,0.8431953766532172,0.8341762281576406,0.8431953766532172,0.8341762281576406,0.8431953766532172,0.8341762281576406,892.4091926389871,0.8431953766532172,3.254727114521679,4.946935634535425,1.2965074331379012,1.2965074331379014,1.2619650596828476,1.251160081383677,1.231734203982807,1.24112014102269,1.2284415531323711,892.4091926389871,1.2397560835699935,0.8070781111889788,0.8070417794660985,0.8070781111889788,0.8070417794660985,0.8070781111889788,0.8070417794660985,0.8070781111889788,0.8070417794660985,0.8070781111889788,892.4091926389871,0.8070417794660985,892.4091926389871,892.4091926389871,892.4091926389871
CH,20.149692665148617,0.0011260950638030834,576.9747456429949,576.9747456429949,576.9747456429949,576.9747456429949,576.9747456429949,576.9747456429949,576.9747456429949,576.9747456429949,576.9747456429949,31.79761697666598,576.9747456429949,14.37157583824541,36.003454326140236,324.2334458363684,166.38962881349113,236.694274272319,236.694274272319,232.10721167786656,232.7924928862242,233.40818558376574,297.6956426061413,233.69298019004498,806.1800181425406,786.9088909990659,806.1800181425406,786.9088909990659,806.1800181425406,786.9088909990659,806.1800181425406,786.9088909990659,806.1800181425406,0.0011260950638030834,786.9088909990659,17.929202406271106,47.42519902955384,381.48462588357427,381.48462588357427,391.43098371484376,390.8406723944993,397.6702151572208,391.6709355385158,398.3383136092476,0.0011260950638030834,391.59073248609576,902.2809293528976,902.366070523041,902.2809293528976,902.366070523041,902.2809293528976,902.366070523041,902.2809293528976,902.366070523041,902.2809293528976,0.0011260950638030834,902.366070523041,0.0011260950638030834,0.0011260950638030834,0.0011260950638030834
AD-S,-0.15768770751433933,0.6941918394282138,0.028033158680955392,0.028033158680955392,0.028033158680955392,0.028033158680955392,0.028033158680955392,0.028033158680955392,0.028033158680955392,0.028033158680955392,0.028033158680955392,-0.12912977148890087,0.028033158680955392,-0.48404575730413624,-0.05857725259865509,0.2895807848431854,0.4337790877148068,0.3870418599649422,0.3870418599649422,0.39532047404281906,0.39531862222090447,0.4263980712515281,0.2977767665559215,0.4263980712515281,0.009537023394855983,0.052972551991364546,0.009537023394855983,0.052972551991364546,0.009537023394855983,0.052972551991364546,0.009537023394855983,0.052972551991364546,0.009537023394855983,0.6941918394282138,0.052972551991364546,0.1664893343687299,-0.20652478825543194,0.4561456700649985,0.4561456700649985,0.45518415490314657,0.40112438022170693,0.425660854850824,0.4028587555466144,0.45848422439106823,0.6941918394282138,0.40227785270544,-0.04940849822278476,0.0032884671547947684,-0.04940849822278476,0.0032884671547947684,-0.04940849822278476,0.0032884671547947684,-0.04940849822278476,0.0032884671547947684,-0.04940849822278476,0.6941918394282138,0.0032884671547947684,0.6941918394282138,0.6941918394282138,0.6941918394282138
AD-DB,4.962343351439151,0.6116163211435725,5.911865091157933,5.911865091157933,5.911865091157933,5.911865091157933,5.911865091157933,5.911865091157933,5.911865091157933,5.911865091157933,5.911865091157933,5.1395652878527525,5.911865091157933,3.517621981868366,6.826823701084616,1.3844486727156415,1.276991205788186,1.4575060556965926,1.4575060556965926,1.4531945558197605,1.4536967732984323,1.3713415173004018,0.8721040218988507,1.371180893032137,5.836938560577778,6.349986693610152,5.836938560577778,6.349986693610152,5.836938560577778,6.349986693610152,5.836938560577778,6.349986693610152,5.836938560577778,0.6116163211435725,6.349986693610152,1.936689691304741,5.1673122763456,1.3880741552875904,1.3880741552875904,1.3771927988726071,1.5043131712314146,1.4626622414785613,1.5020541782779286,1.3698812761206216,0.6116163211435725,1.50304058972163,5.475016156653093,6.262182492396674,5.475016156653093,6.262182492396674,5.475016156653093,6.262182492396674,5.475016156653093,6.262182492396674,5.475016156653093,0.6116163211435725,6.262182492396674,0.6116163211435725,0.6116163211435725,0.6116163211435725
AD-CH,451.9717146216926,1631.7419360784634,461.10613625454084,461.1061362545408,461.10613625454084,461.1061362545408,461.10613625454084,461.1061362545408,461.10613625454084,461.1061362545408,461.10613625454084,147.06378530601472,461.1061362545408,229.9385280837086,128.78833253866227,636.3253447625239,862.5566810325811,810.9851104819938,810.9851104819938,824.7047980634105,824.7039089593865,855.8206136440266,866.1590024530558,855.8206136440266,228.55370788578927,233.57566197763794,228.55370788578927,233.57566197763794,228.55370788578927,233.57566197763794,228.55370788578927,233.57566197763794,228.55370788578927,1631.7419360784634,233.57566197763794,169.26582670515953,266.0692211845894,591.3455968155247,591.3455968155248,590.6395931669242,561.499987624418,570.5566409747457,562.0867551447586,594.7187379395316,1631.7419360784634,561.8901001974558,161.7964290061592,153.73291990463014,161.7964290061592,153.73291990463014,161.7964290061592,153.73291990463014,161.7964290061592,153.73291990463014,161.7964290061592,1631.7419360784634,153.73291990463014,1631.7419360784634,1631.7419360784634,1631.7419360784634
AD-idea,0.3297382391568521,10.803427032170815,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.9744667371820698,0.4991066677884309,0.9744667371820698,1.716505636445476,0.04335955715152786,2.202466454842808,5.589438395181514,3.383192326481339,3.383192326481339,4.121510763358256,4.117872429766662,4.696358949763413,4.2549764938389565,4.698627290402372,0.8331704954912239,0.6830558283338365,0.8331704954912239,0.6830558283338365,0.8331704954912239,0.6830558283338365,0.8331704954912239,0.6830558283338365,0.8331704954912239,10.803427032170815,0.6830558283338365,0.1781076673562093,0.03103871193916821,6.877961586246435,6.877961586246435,6.567369964776168,4.607149037293131,5.4145246228403,4.667275116710198,6.864897008594558,10.803427032170815,4.644954841681056,0.5223197776529188,0.5972282564948839,0.5223197776529188,0.5972282564948839,0.5223197776529188,0.5972282564948839,0.5223197776529188,0.5972282564948839,0.5223197776529188,10.803427032170815,0.5972282564948839,10.803427032170815,10.803427032170815,10.803427032170815
