,labels_glass_SpectralClustering_params1,labels_glass_SpectralClustering_params10,labels_glass_SpectralClustering_params11,labels_glass_SpectralClustering_params12,labels_glass_SpectralClustering_params13,labels_glass_SpectralClustering_params14,labels_glass_SpectralClustering_params15,labels_glass_SpectralClustering_params16,labels_glass_SpectralClustering_params17,labels_glass_SpectralClustering_params18,labels_glass_SpectralClustering_params19,labels_glass_SpectralClustering_params2,labels_glass_SpectralClustering_params20,labels_glass_SpectralClustering_params21,labels_glass_SpectralClustering_params22,labels_glass_SpectralClustering_params23,labels_glass_SpectralClustering_params24,labels_glass_SpectralClustering_params25,labels_glass_SpectralClustering_params26,labels_glass_SpectralClustering_params27,labels_glass_SpectralClustering_params28,labels_glass_SpectralClustering_params29,labels_glass_SpectralClustering_params3,labels_glass_SpectralClustering_params30,labels_glass_SpectralClustering_params31,labels_glass_SpectralClustering_params32,labels_glass_SpectralClustering_params33,labels_glass_SpectralClustering_params34,labels_glass_SpectralClustering_params35,labels_glass_SpectralClustering_params36,labels_glass_SpectralClustering_params37,labels_glass_SpectralClustering_params38,labels_glass_SpectralClustering_params39,labels_glass_SpectralClustering_params4,labels_glass_SpectralClustering_params40,labels_glass_SpectralClustering_params41,labels_glass_SpectralClustering_params42,labels_glass_SpectralClustering_params43,labels_glass_SpectralClustering_params44,labels_glass_SpectralClustering_params45,labels_glass_SpectralClustering_params46,labels_glass_SpectralClustering_params47,labels_glass_SpectralClustering_params48,labels_glass_SpectralClustering_params49,labels_glass_SpectralClustering_params5,labels_glass_SpectralClustering_params50,labels_glass_SpectralClustering_params51,labels_glass_SpectralClustering_params52,labels_glass_SpectralClustering_params53,labels_glass_SpectralClustering_params54,labels_glass_SpectralClustering_params55,labels_glass_SpectralClustering_params56,labels_glass_SpectralClustering_params57,labels_glass_SpectralClustering_params58,labels_glass_SpectralClustering_params59,labels_glass_SpectralClustering_params6,labels_glass_SpectralClustering_params60,labels_glass_SpectralClustering_params7,labels_glass_SpectralClustering_params8,labels_glass_SpectralClustering_params9
SD,7559.052181795237,7261.519708594231,9018.793660594887,7261.519708594231,6655.867920636999,5777.793229409899,7180.040660791485,7194.368355422801,7028.3936840190545,7058.78071727004,9401.890274530546,6735.6821543092765,6977.250953549773,9401.890274530546,6977.250953549773,9401.890274530546,6977.250953549773,5105.073220262365,5138.237822952501,6656.042201643938,6475.749620866224,6237.951331076668,6852.375106735438,6259.614256733657,10189.440322654962,7218.528645369927,10189.440322654962,7218.528645369927,10189.440322654962,7218.528645369927,6546.845043326142,6546.845043326142,7290.106067516311,6868.217612946965,7339.451452597706,5536.426062637034,5555.092804397191,4556.753725754938,6447.376322681925,4556.753725754938,6447.376322681925,4556.753725754938,6447.376322681925,5868.827208950173,6324.3871593368185,5845.413472562903,5888.109762712068,6506.401558105673,5044.924379277831,4821.1418238630595,7808.0659346605,6371.559405160843,7808.0659346605,6371.559405160843,7808.0659346605,6401.723253951054,6371.559405160843,9018.793660594887,7261.519708594231,9018.793660594887
SDbw,0.6956925750576127,0.4704551349704081,0.5679009130728021,0.4704551349704081,0.6609843871136333,0.6096386906034778,0.6708926410801216,0.7418111431085455,0.6909229528551077,0.7762957900014416,0.5933067893791738,0.6415551488714798,0.4773295823293323,0.5933067893791738,0.4773295823293323,0.5933067893791738,0.4773295823293323,0.7151058494633903,0.7157012263467497,0.7381632107431253,0.8527810999168866,0.8137611390813564,0.82675842302188,0.8332491208872805,inf,0.5518882308497117,inf,0.5518882308497117,inf,0.5518882308497117,0.770848672376935,0.770848672376935,0.7327291669328748,0.8936306561113592,0.8011027985613823,0.7746373022671105,0.7809248132156561,0.3255110065971867,0.6053234896877514,0.3255110065971867,0.6053234896877514,0.3255110065971867,0.6053234896877514,0.6591179387600605,0.8244692303848622,0.6781759642571583,0.6271203914039544,0.7269830745229806,0.7247926417307607,inf,0.532572145238992,0.4805271573282867,0.532572145238992,0.4805271573282867,0.532572145238992,0.9635752978557643,0.4805271573282867,0.5679009130728021,0.4704551349704081,0.5679009130728021
XB*,2.282089207930788,0.6384399364729799,0.42820222910373823,0.6384399364729799,3.067910686347487,3.104567656492226,1.8727551357757704,2.4476538719467285,2.239291570044197,2.8164957087703484,1.0189359783114091,2.6748127707412155,1.6725380975600272,1.0189359783114091,1.6725380975600272,1.0189359783114091,1.6725380975600272,12.357758466819147,12.596655203871217,8.793397151007973,8.812840468930762,9.354645615281308,2.4640355798227414,9.03925921742947,1.3772088165270535,1.823124450596324,1.3772088165270535,1.823124450596324,1.3772088165270535,1.823124450596324,10.887754017401152,10.887754017401152,7.461468862186471,2.953011119612909,7.387557869299597,9.258461947307387,8.977840635235689,0.9681006258432363,2.43538385144499,0.9681006258432363,2.43538385144499,0.9681006258432363,2.43538385144499,9.889740870878182,3.1049993468209642,10.998676656298839,8.75572755535244,7.342064883877553,11.807268407871554,11.805741735855786,1.9636362229469893,2.7423745080066246,1.9636362229469893,2.7423745080066246,1.9636362229469893,3.814684155640227,2.7423745080066246,0.42820222910373823,0.6384399364729799,0.42820222910373823
S,0.2751568002352214,0.5363213399843345,0.507695575683556,0.5363213399843345,0.24307527750426094,0.26941719910754386,0.335232563225005,0.32308923845242143,0.3221961635989469,0.2911094155663319,0.5090281130916854,0.27829691019439884,0.36766757595051186,0.5090281130916854,0.36766757595051186,0.5090281130916854,0.36766757595051186,0.12795908173524556,0.12467575353332172,0.2225036426414854,0.19024936651331695,0.18757345151963875,0.31798978135169614,0.18447701233321148,0.48843487872481756,0.34395511432150944,0.48843487872481756,0.34395511432150944,0.48843487872481756,0.34395511432150944,0.14032601183532503,0.14032601183532503,0.2074358419030486,0.3144074791774104,0.18279164782865176,0.18176749454282334,0.18182255836384142,0.49949524960814073,0.34234678690320464,0.49949524960814073,0.34234678690320464,0.49949524960814073,0.34234678690320464,0.16576565234746013,0.30770633191127056,0.14754247574343254,0.19766878578850164,0.18353805739651255,0.16215356192845026,0.17684756542396746,0.35557178289845776,0.32952808407530126,0.35557178289845776,0.32952808407530126,0.35557178289845776,0.2782466868963734,0.32952808407530126,0.507695575683556,0.5363213399843345,0.507695575683556
DB,1.2972292112998667,0.8844714675233769,0.7005697403259608,0.8844714675233769,1.2766971956539397,1.1801471122024823,1.1676185001521637,1.1744494285083724,1.1560742146927407,1.2117077868152637,1.0049737961186431,1.2484026713267053,1.0012041332068575,1.0049737961186431,1.0012041332068575,1.0049737961186431,1.0012041332068575,1.297376168871816,1.306444229294763,1.4775426722830174,1.3764814466191437,1.3735218089095431,1.0564355212518013,1.3703061893038182,0.9367102455224628,0.9929129472465333,0.9367102455224628,0.9929129472465333,0.9367102455224628,0.9929129472465333,1.3223891672223107,1.3223891672223111,1.391571177734132,1.0449774436224977,1.3554816159420764,1.4131240331028543,1.4102014364279636,0.8048108002925564,0.9262833371780228,0.8048108002925564,0.9262833371780228,0.8048108002925564,0.9262833371780228,1.358731431342278,1.0043935544821119,1.37278382750453,1.4023954257769413,1.383307422417048,1.463564058132564,1.3862585957274558,0.9184055454042618,1.0171252940108684,0.9184055454042618,1.0171252940108684,0.9184055454042618,1.0862773406027537,1.0171252940108684,0.7005697403259608,0.8844714675233769,0.7005697403259608
CH,69.6185939885758,79.62062208521357,55.421990793574146,79.62062208521357,59.90460637184866,67.73619105436464,81.11118471902199,80.88842413907558,81.22779629079427,79.72019431777568,63.93696673257693,78.07016511424128,79.22995534596149,63.93696673257693,79.22995534596149,63.93696673257693,79.22995534596149,54.5842121527189,54.989462550460495,66.90792639774732,64.97303604754352,65.93793655011378,77.63719914249027,65.62709405718483,55.01301668548967,70.68398621523941,55.01301668548967,70.68398621523941,55.01301668548967,70.68398621523941,52.19364050785545,52.19364050785545,60.699422840182656,78.58148699677506,60.73528728604346,58.03045704999078,57.92371553443296,51.33025071437624,64.9934067848509,51.33025071437624,64.9934067848509,51.33025071437624,64.9934067848509,49.6796429831208,78.38709896107527,48.574980410621656,54.571551562742904,56.022283706991146,54.08207458938867,53.170346052705696,62.60274491587076,70.55675431940335,62.60274491587076,70.55675431940335,62.60274491587076,76.90262330793864,70.55675431940335,55.421990793574146,79.62062208521357,55.421990793574146
AD-S,0.25374375225661766,0.4805455382843549,0.39516853644176775,0.4805455382843549,0.2015803171904959,0.18789185121038499,0.290273316823484,0.24837637715649058,0.20934923605432812,0.18696258913002003,0.49143597800892247,0.2494784483081366,0.2673195007050574,0.49143597800892247,0.2673195007050574,0.49143597800892247,0.2673195007050574,0.10469873990245204,0.10624957632411725,0.14700592561127593,0.1159935503468779,0.11564924795893551,0.257239069836075,0.1124682787658176,0.46892445270394945,0.2581396072241715,0.46892445270394945,0.2581396072241715,0.46892445270394945,0.2581396072241715,0.12673694974650207,0.12673694974650207,0.15194008703828915,0.19659872067082768,0.12948601268378496,0.1088902076071434,0.10763493374005008,0.5119196055310754,0.28554471246662383,0.5119196055310754,0.28554471246662383,0.5119196055310754,0.28554471246662383,0.12187585092395317,0.1842417195947769,0.11938069139289488,0.14073763951402382,0.12145195979998764,0.1371367861377558,0.12678715802283924,0.29469029895363463,0.2458163489227335,0.29469029895363463,0.2458163489227335,0.29469029895363463,0.1600851422087301,0.2458163489227335,0.39516853644176775,0.4805455382843549,0.39516853644176775
AD-DB,1.8564343770515739,1.3928346022995395,1.665979604889503,1.3928346022995395,2.114548218612198,2.118802567950614,1.9579319352340303,2.002138992289665,2.2040608523053558,2.1269088922982733,1.5608845341001685,1.7752804831283688,1.6708229556163214,1.5608845341001685,1.6708229556163214,1.5608845341001685,1.6708229556163214,2.2363223071940044,2.2505832836787234,2.454595714064948,2.46014543228433,2.440911638868016,1.8676025696278353,2.439650555303634,1.195939571273021,1.6998729742284675,1.195939571273021,1.6998729742284675,1.195939571273021,1.6998729742284675,2.183452728638868,2.183452728638868,2.3382860019912215,2.211755580552014,2.4192398531838557,2.4405938913712513,2.4443302430614477,1.0741430085176,1.6851912113004217,1.0741430085176,1.6851912113004217,1.0741430085176,1.6851912113004217,2.2562543153444916,2.144060855216285,2.225724267607532,2.385283787753096,2.4599238363664995,2.4108454396463967,2.3334831722177314,1.3491885944452748,1.909964867855321,1.3491885944452748,1.909964867855321,1.3491885944452748,2.098658869980975,1.909964867855321,1.665979604889503,1.3928346022995395,1.665979604889503
AD-CH,82.15980979227923,81.34357429318221,18.83945052834535,81.34357429318221,61.45634520256269,62.642237250622216,65.22525777001779,63.62085945226803,64.30314191815529,64.25259379202926,61.548024410398604,84.14322232251997,69.02677539884573,61.548024410398604,69.02677539884573,61.548024410398604,69.02677539884573,50.52530016564975,50.36568079198711,52.29519863576823,51.11148380473019,51.640085772952695,80.17016023488729,51.53728453968782,50.378536728419995,55.04018717930575,50.378536728419995,55.04018717930575,50.378536728419995,55.04018717930575,44.39253767211443,44.39253767211443,44.85485851933241,79.89768198908169,44.29964875066888,43.246615149648655,43.21263178066442,44.59784756273735,46.7788910004574,44.59784756273735,46.7788910004574,44.59784756273735,46.7788910004574,38.423453507345414,80.1223645140188,38.248856712979915,38.67336947618656,38.01443098654004,37.65544377749015,37.550126667574105,44.50663442728448,42.00332076942834,44.50663442728448,42.00332076942834,44.50663442728448,79.57352675276536,42.00332076942834,18.83945052834535,81.34357429318221,18.83945052834535
AD-idea,3.845825572216583,98.19711848214445,73.8709225757147,98.19711848214445,3.598456290296571,4.097472903788503,2.778449209225187,2.10127068911093,1.8268189514652666,1.7269828624947094,45.93037419696609,4.060667067737511,61.845383629168225,45.93037419696609,61.845383629168225,45.93037419696609,61.845383629168225,3.5986458358353266,3.6519128094148887,1.9242748828486422,1.4532537435070905,1.6673233745261196,2.046478756920341,1.6739522341022888,56.33153698552202,129.350919620395,56.33153698552202,129.350919620395,56.33153698552202,129.350919620395,4.438233724725409,4.438233724725409,3.1221714855263394,1.6354395796605454,2.2893812615686993,1.7135297133001142,1.727760271700333,139.8521482956276,80.2082575568927,139.8521482956276,80.2082575568927,139.8521482956276,80.2082575568927,4.275056404974723,1.5779594472839185,4.299835672461538,4.3485760425639235,2.3449112860026298,2.3489928175601444,1.9399274626315894,144.85944975261356,200.7872411587128,144.85944975261356,200.7872411587128,144.85944975261356,1.4650517623931758,200.7872411587128,73.8709225757147,98.19711848214445,73.8709225757147
