,labels_compound_HDBSCAN_params1,labels_compound_HDBSCAN_params10,labels_compound_HDBSCAN_params11,labels_compound_HDBSCAN_params12,labels_compound_HDBSCAN_params13,labels_compound_HDBSCAN_params14,labels_compound_HDBSCAN_params15,labels_compound_HDBSCAN_params16,labels_compound_HDBSCAN_params17,labels_compound_HDBSCAN_params18,labels_compound_HDBSCAN_params19,labels_compound_HDBSCAN_params2,labels_compound_HDBSCAN_params20,labels_compound_HDBSCAN_params21,labels_compound_HDBSCAN_params22,labels_compound_HDBSCAN_params23,labels_compound_HDBSCAN_params24,labels_compound_HDBSCAN_params25,labels_compound_HDBSCAN_params26,labels_compound_HDBSCAN_params27,labels_compound_HDBSCAN_params28,labels_compound_HDBSCAN_params29,labels_compound_HDBSCAN_params3,labels_compound_HDBSCAN_params30,labels_compound_HDBSCAN_params31,labels_compound_HDBSCAN_params32,labels_compound_HDBSCAN_params33,labels_compound_HDBSCAN_params34,labels_compound_HDBSCAN_params35,labels_compound_HDBSCAN_params36,labels_compound_HDBSCAN_params37,labels_compound_HDBSCAN_params38,labels_compound_HDBSCAN_params39,labels_compound_HDBSCAN_params4,labels_compound_HDBSCAN_params40,labels_compound_HDBSCAN_params41,labels_compound_HDBSCAN_params42,labels_compound_HDBSCAN_params43,labels_compound_HDBSCAN_params44,labels_compound_HDBSCAN_params45,labels_compound_HDBSCAN_params46,labels_compound_HDBSCAN_params47,labels_compound_HDBSCAN_params48,labels_compound_HDBSCAN_params49,labels_compound_HDBSCAN_params5,labels_compound_HDBSCAN_params50,labels_compound_HDBSCAN_params51,labels_compound_HDBSCAN_params52,labels_compound_HDBSCAN_params53,labels_compound_HDBSCAN_params54,labels_compound_HDBSCAN_params55,labels_compound_HDBSCAN_params56,labels_compound_HDBSCAN_params57,labels_compound_HDBSCAN_params58,labels_compound_HDBSCAN_params59,labels_compound_HDBSCAN_params6,labels_compound_HDBSCAN_params60,labels_compound_HDBSCAN_params61,labels_compound_HDBSCAN_params62,labels_compound_HDBSCAN_params63,labels_compound_HDBSCAN_params7,labels_compound_HDBSCAN_params8,labels_compound_HDBSCAN_params9
CS,0.7931966048846775,0.6638535234027075,0.6638535234027075,0.6638535234027075,1.0250825236936842,1.0250825236936842,0.667224898305598,0.667224898305598,0.667224898305598,0.667224898305598,0.667224898305598,0.7931966048846775,0.667224898305598,0.9943498833223284,0.7931966048846775,0.7931966048846775,0.7931966048846775,0.7931966048846775,0.7931966048846775,1.06859435231621,1.06859435231621,0.6638535234027075,0.7931966048846775,0.6638535234027075,0.6638535234027075,0.6638535234027075,0.6638535234027075,1.0250825236936842,1.0250825236936842,0.667224898305598,0.667224898305598,0.667224898305598,0.667224898305598,0.7931966048846775,0.667224898305598,0.667224898305598,0.9943498833223284,0.7931966048846775,0.7931966048846775,0.7931966048846775,0.7931966048846775,0.7931966048846775,1.06859435231621,1.06859435231621,0.7931966048846775,0.6638535234027075,0.6638535234027075,0.6638535234027075,0.6638535234027075,0.6638535234027075,1.0250825236936842,1.0250825236936842,0.667224898305598,0.667224898305598,0.667224898305598,1.06859435231621,0.667224898305598,0.667224898305598,0.667224898305598,0.9943498833223284,1.06859435231621,0.6638535234027075,0.6638535234027075
SF,0.3791264466607859,0.40519278900730404,0.40519278900730404,0.40519278900730404,0.38803547508112046,0.38803547508112046,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.3791264466607859,0.4169900442321074,0.3933663637372211,0.3791264466607859,0.3791264466607859,0.3791264466607859,0.3791264466607859,0.3791264466607859,0.3799098198208405,0.3799098198208405,0.40519278900730404,0.3791264466607859,0.40519278900730404,0.40519278900730404,0.40519278900730404,0.40519278900730404,0.38803547508112046,0.38803547508112046,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.3791264466607859,0.4169900442321074,0.4169900442321074,0.3933663637372211,0.3791264466607859,0.3791264466607859,0.3791264466607859,0.3791264466607859,0.3791264466607859,0.3799098198208405,0.3799098198208405,0.3791264466607859,0.40519278900730404,0.40519278900730404,0.40519278900730404,0.40519278900730404,0.40519278900730404,0.38803547508112046,0.38803547508112046,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.3799098198208405,0.4169900442321074,0.4169900442321074,0.4169900442321074,0.3933663637372211,0.3799098198208405,0.40519278900730404,0.40519278900730404
SD,2185.41444937491,1428.5102465880116,1428.5102465880116,1428.5102465880116,4614.425980535374,4614.425980535374,1388.5636096185622,1388.5636096185622,1388.5636096185622,1388.5636096185622,1388.5636096185622,2185.41444937491,1388.5636096185622,4452.598852945821,2185.41444937491,2185.41444937491,2185.41444937491,2185.41444937491,2185.41444937491,5109.123142263893,5109.123142263893,1428.5102465880116,2185.41444937491,1428.5102465880116,1428.5102465880116,1428.5102465880116,1428.5102465880116,4614.425980535374,4614.425980535374,1388.5636096185622,1388.5636096185622,1388.5636096185622,1388.5636096185622,2185.41444937491,1388.5636096185622,1388.5636096185622,4452.598852945821,2185.41444937491,2185.41444937491,2185.41444937491,2185.41444937491,2185.41444937491,5109.123142263893,5109.123142263893,2185.41444937491,1428.5102465880116,1428.5102465880116,1428.5102465880116,1428.5102465880116,1428.5102465880116,4614.425980535374,4614.425980535374,1388.5636096185622,1388.5636096185622,1388.5636096185622,5109.123142263893,1388.5636096185622,1388.5636096185622,1388.5636096185622,4452.598852945821,5109.123142263893,1428.5102465880116,1428.5102465880116
SDbw,0.48052281646088146,0.37813412756794784,0.37813412756794784,0.37813412756794784,1.018368303637887,1.018368303637887,0.35466991053931973,0.35466991053931973,0.35466991053931973,0.35466991053931973,0.35466991053931973,0.48052281646088146,0.35466991053931973,0.9876282683214622,0.48052281646088146,0.48052281646088146,0.48052281646088146,0.48052281646088146,0.48052281646088146,1.048912964364813,1.048912964364813,0.37813412756794784,0.48052281646088146,0.37813412756794784,0.37813412756794784,0.37813412756794784,0.37813412756794784,1.018368303637887,1.018368303637887,0.35466991053931973,0.35466991053931973,0.35466991053931973,0.35466991053931973,0.48052281646088146,0.35466991053931973,0.35466991053931973,0.9876282683214622,0.48052281646088146,0.48052281646088146,0.48052281646088146,0.48052281646088146,0.48052281646088146,1.048912964364813,1.048912964364813,0.48052281646088146,0.37813412756794784,0.37813412756794784,0.37813412756794784,0.37813412756794784,0.37813412756794784,1.018368303637887,1.018368303637887,0.35466991053931973,0.35466991053931973,0.35466991053931973,1.048912964364813,0.35466991053931973,0.35466991053931973,0.35466991053931973,0.9876282683214622,1.048912964364813,0.37813412756794784,0.37813412756794784
XB*,0.10995598360943104,0.07979065524598349,0.07979065524598349,0.07979065524598349,0.2912272732438601,0.2912272732438601,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.10995598360943104,0.08138282953978779,0.2741879104537338,0.10995598360943104,0.10995598360943104,0.10995598360943104,0.10995598360943104,0.10995598360943104,0.32989107889802544,0.32989107889802544,0.07979065524598349,0.10995598360943104,0.07979065524598349,0.07979065524598349,0.07979065524598349,0.07979065524598349,0.2912272732438601,0.2912272732438601,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.10995598360943104,0.08138282953978779,0.08138282953978779,0.2741879104537338,0.10995598360943104,0.10995598360943104,0.10995598360943104,0.10995598360943104,0.10995598360943104,0.32989107889802544,0.32989107889802544,0.10995598360943104,0.07979065524598349,0.07979065524598349,0.07979065524598349,0.07979065524598349,0.07979065524598349,0.2912272732438601,0.2912272732438601,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.32989107889802544,0.08138282953978779,0.08138282953978779,0.08138282953978779,0.2741879104537338,0.32989107889802544,0.07979065524598349,0.07979065524598349
S,0.6184219207781807,0.6589674492823853,0.6589674492823853,0.6589674492823853,0.5410252024123698,0.5410252024123698,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.6184219207781807,0.6686035957589099,0.5590516300066473,0.6184219207781807,0.6184219207781807,0.6184219207781807,0.6184219207781807,0.6184219207781807,0.5088773288461613,0.5088773288461613,0.6589674492823853,0.6184219207781807,0.6589674492823853,0.6589674492823853,0.6589674492823853,0.6589674492823853,0.5410252024123698,0.5410252024123698,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.6184219207781807,0.6686035957589099,0.6686035957589099,0.5590516300066473,0.6184219207781807,0.6184219207781807,0.6184219207781807,0.6184219207781807,0.6184219207781807,0.5088773288461613,0.5088773288461613,0.6184219207781807,0.6589674492823853,0.6589674492823853,0.6589674492823853,0.6589674492823853,0.6589674492823853,0.5410252024123698,0.5410252024123698,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.5088773288461613,0.6686035957589099,0.6686035957589099,0.6686035957589099,0.5590516300066473,0.5088773288461613,0.6589674492823853,0.6589674492823853
DB,0.5396522456850485,0.49861610389563155,0.49861610389563155,0.49861610389563155,0.764399110525687,0.764399110525687,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.5396522456850485,0.4817366012115092,0.7464922814935058,0.5396522456850485,0.5396522456850485,0.5396522456850485,0.5396522456850485,0.5396522456850485,0.7925254054020572,0.7925254054020572,0.49861610389563155,0.5396522456850485,0.49861610389563155,0.49861610389563155,0.49861610389563155,0.49861610389563155,0.764399110525687,0.764399110525687,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.5396522456850485,0.4817366012115092,0.4817366012115092,0.7464922814935058,0.5396522456850485,0.5396522456850485,0.5396522456850485,0.5396522456850485,0.5396522456850485,0.7925254054020572,0.7925254054020572,0.5396522456850485,0.49861610389563155,0.49861610389563155,0.49861610389563155,0.49861610389563155,0.49861610389563155,0.764399110525687,0.764399110525687,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.7925254054020572,0.4817366012115092,0.4817366012115092,0.4817366012115092,0.7464922814935058,0.7925254054020572,0.49861610389563155,0.49861610389563155
CH,828.6193975302986,997.5534448076925,997.5534448076925,997.5534448076925,485.0974998479585,485.0974998479585,1001.4141283116447,1001.4141283116447,1001.4141283116447,1001.4141283116447,1001.4141283116447,828.6193975302986,1001.4141283116447,501.96646220548524,828.6193975302986,828.6193975302986,828.6193975302986,828.6193975302986,828.6193975302986,443.78811793866265,443.78811793866265,997.5534448076925,828.6193975302986,997.5534448076925,997.5534448076925,997.5534448076925,997.5534448076925,485.0974998479585,485.0974998479585,1001.4141283116447,1001.4141283116447,1001.4141283116447,1001.4141283116447,828.6193975302986,1001.4141283116447,1001.4141283116447,501.96646220548524,828.6193975302986,828.6193975302986,828.6193975302986,828.6193975302986,828.6193975302986,443.78811793866265,443.78811793866265,828.6193975302986,997.5534448076925,997.5534448076925,997.5534448076925,997.5534448076925,997.5534448076925,485.0974998479585,485.0974998479585,1001.4141283116447,1001.4141283116447,1001.4141283116447,443.78811793866265,1001.4141283116447,1001.4141283116447,1001.4141283116447,501.96646220548524,443.78811793866265,997.5534448076925,997.5534448076925
AD-S,0.6534959614877527,0.6702745487092744,0.6702745487092744,0.6702745487092744,0.4148438183290848,0.4148438183290848,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.6534959614877527,0.7334753045113134,0.4314127749764911,0.6534959614877527,0.6534959614877527,0.6534959614877527,0.6534959614877527,0.6534959614877527,0.4303390866808703,0.4303390866808703,0.6702745487092744,0.6534959614877527,0.6702745487092744,0.6702745487092744,0.6702745487092744,0.6702745487092744,0.4148438183290848,0.4148438183290848,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.6534959614877527,0.7334753045113134,0.7334753045113134,0.4314127749764911,0.6534959614877527,0.6534959614877527,0.6534959614877527,0.6534959614877527,0.6534959614877527,0.4303390866808703,0.4303390866808703,0.6534959614877527,0.6702745487092744,0.6702745487092744,0.6702745487092744,0.6702745487092744,0.6702745487092744,0.4148438183290848,0.4148438183290848,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.4303390866808703,0.7334753045113134,0.7334753045113134,0.7334753045113134,0.4314127749764911,0.4303390866808703,0.6702745487092744,0.6702745487092744
AD-DB,0.6980799044924338,0.6767393751154246,0.6767393751154246,0.6767393751154246,1.1486030973413066,1.1486030973413066,0.5349171746686442,0.5349171746686442,0.5349171746686442,0.5349171746686442,0.5349171746686442,0.6980799044924338,0.5349171746686442,1.1310965082980688,0.6980799044924338,0.6980799044924338,0.6980799044924338,0.6980799044924338,0.6980799044924338,1.1024466964884394,1.1024466964884394,0.6767393751154246,0.6980799044924338,0.6767393751154246,0.6767393751154246,0.6767393751154246,0.6767393751154246,1.1486030973413066,1.1486030973413066,0.5349171746686442,0.5349171746686442,0.5349171746686442,0.5349171746686442,0.6980799044924338,0.5349171746686442,0.5349171746686442,1.1310965082980688,0.6980799044924338,0.6980799044924338,0.6980799044924338,0.6980799044924338,0.6980799044924338,1.1024466964884394,1.1024466964884394,0.6980799044924338,0.6767393751154246,0.6767393751154246,0.6767393751154246,0.6767393751154246,0.6767393751154246,1.1486030973413066,1.1486030973413066,0.5349171746686442,0.5349171746686442,0.5349171746686442,1.1024466964884394,0.5349171746686442,0.5349171746686442,0.5349171746686442,1.1310965082980688,1.1024466964884394,0.6767393751154246,0.6767393751154246
AD-CH,490.92785094355145,403.7326696269937,403.7326696269937,403.7326696269937,610.8677656782174,610.8677656782174,497.2784721042219,497.2784721042219,497.2784721042219,497.2784721042219,497.2784721042219,490.92785094355145,497.2784721042219,427.55043245680736,490.92785094355145,490.92785094355145,490.92785094355145,490.92785094355145,490.92785094355145,664.2068833089373,664.2068833089373,403.7326696269937,490.92785094355145,403.7326696269937,403.7326696269937,403.7326696269937,403.7326696269937,610.8677656782174,610.8677656782174,497.2784721042219,497.2784721042219,497.2784721042219,497.2784721042219,490.92785094355145,497.2784721042219,497.2784721042219,427.55043245680736,490.92785094355145,490.92785094355145,490.92785094355145,490.92785094355145,490.92785094355145,664.2068833089373,664.2068833089373,490.92785094355145,403.7326696269937,403.7326696269937,403.7326696269937,403.7326696269937,403.7326696269937,610.8677656782174,610.8677656782174,497.2784721042219,497.2784721042219,497.2784721042219,664.2068833089373,497.2784721042219,497.2784721042219,497.2784721042219,427.55043245680736,664.2068833089373,403.7326696269937,403.7326696269937
AD-idea,25.25403421941384,32.11486114539069,32.11486114539069,32.11486114539069,3.4078075755075705,3.4078075755075705,51.91616639144337,51.91616639144337,51.91616639144337,51.91616639144337,51.91616639144337,25.25403421941384,51.91616639144337,3.652133566750859,25.25403421941384,25.25403421941384,25.25403421941384,25.25403421941384,25.25403421941384,3.6266102769127526,3.6266102769127526,32.11486114539069,25.25403421941384,32.11486114539069,32.11486114539069,32.11486114539069,32.11486114539069,3.4078075755075705,3.4078075755075705,51.91616639144337,51.91616639144337,51.91616639144337,51.91616639144337,25.25403421941384,51.91616639144337,51.91616639144337,3.652133566750859,25.25403421941384,25.25403421941384,25.25403421941384,25.25403421941384,25.25403421941384,3.6266102769127526,3.6266102769127526,25.25403421941384,32.11486114539069,32.11486114539069,32.11486114539069,32.11486114539069,32.11486114539069,3.4078075755075705,3.4078075755075705,51.91616639144337,51.91616639144337,51.91616639144337,3.6266102769127526,51.91616639144337,51.91616639144337,51.91616639144337,3.652133566750859,3.6266102769127526,32.11486114539069,32.11486114539069
