,labels_pathbased_AgglomerativeClustering_params1,labels_pathbased_AgglomerativeClustering_params10,labels_pathbased_AgglomerativeClustering_params11,labels_pathbased_AgglomerativeClustering_params12,labels_pathbased_AgglomerativeClustering_params13,labels_pathbased_AgglomerativeClustering_params14,labels_pathbased_AgglomerativeClustering_params15,labels_pathbased_AgglomerativeClustering_params16,labels_pathbased_AgglomerativeClustering_params17,labels_pathbased_AgglomerativeClustering_params18,labels_pathbased_AgglomerativeClustering_params19,labels_pathbased_AgglomerativeClustering_params2,labels_pathbased_AgglomerativeClustering_params20,labels_pathbased_AgglomerativeClustering_params21,labels_pathbased_AgglomerativeClustering_params22,labels_pathbased_AgglomerativeClustering_params23,labels_pathbased_AgglomerativeClustering_params24,labels_pathbased_AgglomerativeClustering_params25,labels_pathbased_AgglomerativeClustering_params26,labels_pathbased_AgglomerativeClustering_params27,labels_pathbased_AgglomerativeClustering_params28,labels_pathbased_AgglomerativeClustering_params29,labels_pathbased_AgglomerativeClustering_params3,labels_pathbased_AgglomerativeClustering_params30,labels_pathbased_AgglomerativeClustering_params31,labels_pathbased_AgglomerativeClustering_params32,labels_pathbased_AgglomerativeClustering_params33,labels_pathbased_AgglomerativeClustering_params34,labels_pathbased_AgglomerativeClustering_params35,labels_pathbased_AgglomerativeClustering_params36,labels_pathbased_AgglomerativeClustering_params37,labels_pathbased_AgglomerativeClustering_params38,labels_pathbased_AgglomerativeClustering_params39,labels_pathbased_AgglomerativeClustering_params4,labels_pathbased_AgglomerativeClustering_params40,labels_pathbased_AgglomerativeClustering_params41,labels_pathbased_AgglomerativeClustering_params42,labels_pathbased_AgglomerativeClustering_params43,labels_pathbased_AgglomerativeClustering_params44,labels_pathbased_AgglomerativeClustering_params45,labels_pathbased_AgglomerativeClustering_params46,labels_pathbased_AgglomerativeClustering_params47,labels_pathbased_AgglomerativeClustering_params48,labels_pathbased_AgglomerativeClustering_params49,labels_pathbased_AgglomerativeClustering_params5,labels_pathbased_AgglomerativeClustering_params50,labels_pathbased_AgglomerativeClustering_params51,labels_pathbased_AgglomerativeClustering_params52,labels_pathbased_AgglomerativeClustering_params53,labels_pathbased_AgglomerativeClustering_params54,labels_pathbased_AgglomerativeClustering_params55,labels_pathbased_AgglomerativeClustering_params56,labels_pathbased_AgglomerativeClustering_params57,labels_pathbased_AgglomerativeClustering_params58,labels_pathbased_AgglomerativeClustering_params59,labels_pathbased_AgglomerativeClustering_params6,labels_pathbased_AgglomerativeClustering_params60,labels_pathbased_AgglomerativeClustering_params61,labels_pathbased_AgglomerativeClustering_params62,labels_pathbased_AgglomerativeClustering_params63,labels_pathbased_AgglomerativeClustering_params64,labels_pathbased_AgglomerativeClustering_params7,labels_pathbased_AgglomerativeClustering_params8,labels_pathbased_AgglomerativeClustering_params9
Sym,0.02598872568331453,0.02346241887482052,0.02598872568331453,0.04160078603434488,0.02346241887482052,0.026203617340006716,0.03435108532097767,0.03435108532097767,0.03378313529175708,0.03172556061621469,0.03537510935187672,0.03072699313118377,0.01722429457615129,0.03759767826145674,0.03576070871180214,0.01722429457615129,0.03172556061621469,0.03537510935187672,0.01722429457615129,0.03759767826145674,0.03576070871180214,0.01722429457615129,0.04160078603434488,0.031636598763387994,0.034889257752597436,0.03687775018368233,0.03389327712826054,0.02804045693339568,0.04555748617941684,0.015741549467051297,0.044256701410126685,0.04599857001771349,0.015741549467051297,0.02346241887482052,0.02804045693339568,0.04555748617941684,0.015741549467051297,0.044256701410126685,0.04599857001771349,0.015741549467051297,0.026202416105690015,0.027542522056529108,0.032747722650302305,0.04191533602721523,0.02598872568331453,0.028973893369751442,0.04428547453777969,0.013097988758550557,0.04256775672790271,0.04405700041919678,0.004954895169523247,0.028973893369751442,0.04428547453777969,0.013097988758550557,0.04256775672790271,0.04160078603434488,0.04405700041919678,0.004954895169523247,0.024579321043482604,0.023918757633481252,0.02798642012875985,0.02346241887482052,0.03072699313118377,0.04160078603434488
CS,1.30633929851338,1.146043314149663,1.30633929851338,1.3439023533134873,1.146043314149663,1.281388941087303,1.2844030243202487,1.2844030243202487,1.091895182584065,1.0993259773099695,0.955324389952944,1.4495825159360984,1.5377441652532102,0.9209233326451105,0.9557257069843509,1.5377441652532102,1.0993259773099695,0.955324389952944,1.5377441652532102,0.9209233326451105,0.9557257069843509,1.5377441652532102,1.3439023533134873,1.0027227899880675,1.1059945996105252,0.856492448705223,1.236031490639596,1.3762638488918741,0.8933287667369527,0.9292748831708116,1.0710445297728817,0.9057318510092974,0.9292748831708116,1.146043314149663,1.3762638488918741,0.8933287667369527,0.9292748831708116,1.0710445297728817,0.9057318510092974,0.9292748831708116,1.2449480177153458,1.091122903230854,0.9891967831356385,1.071683730880777,1.30633929851338,1.1903338531890542,0.8618849871838895,1.131938608006642,1.1294264327858095,0.9070663186070043,1.176880315778597,1.1903338531890542,0.8618849871838895,1.131938608006642,1.1294264327858095,1.3439023533134873,0.9070663186070043,1.176880315778597,1.4874021904700097,1.1396031170635854,1.1165262510814244,1.146043314149663,1.4495825159360984,1.3439023533134873
SF,0.39293700038466806,0.4031728592397381,0.39293700038466806,0.32063324609683097,0.4031728592397381,0.3967137414326808,0.40096622141209304,0.40096622141209304,0.30666074944990906,0.30865087358528287,0.32740660186788073,0.3090031892654488,0.4034266576145158,0.3370015347938077,0.3275979545316041,0.4034266576145158,0.30865087358528287,0.32740660186788073,0.4034266576145158,0.3370015347938077,0.3275979545316041,0.4034266576145158,0.32063324609683097,0.3153232014802474,0.31971077337638065,0.3690011093406016,0.25159758321809544,0.2365638403172825,0.2927886110233682,0.4035373330332621,0.2771453552410936,0.2907875900251503,0.4035373330332621,0.4031728592397381,0.2365638403172825,0.2927886110233682,0.4035373330332621,0.2771453552410936,0.2907875900251503,0.4035373330332621,0.25543991322964854,0.2590899949777705,0.34882902636619195,0.24559793347958947,0.39293700038466806,0.23259381380921917,0.28772861096930324,0.39368770773998585,0.23874988692996824,0.2566283188762225,0.3444967496245773,0.23259381380921917,0.28772861096930324,0.39368770773998585,0.23874988692996824,0.32063324609683097,0.2566283188762225,0.3444967496245773,0.2076299335882329,0.23670774996789323,0.285720133921223,0.4031728592397381,0.3090031892654488,0.32063324609683097
SD,180553.78326287278,189219.8804839211,180553.78326287278,264989.5574543522,189219.8804839211,179204.25480859022,181017.66589565485,181017.66589565485,144160.1283804483,134809.48886561248,126826.28081270274,266293.06741987023,126139.4566401787,119205.52437281287,126799.93067489681,126139.4566401787,134809.48886561248,126826.28081270274,126139.4566401787,119205.52437281287,126799.93067489681,126139.4566401787,264989.5574543522,127423.08300424636,120678.85784839519,106561.24861022324,112608.72926871716,118435.19453963719,92106.04584035448,94599.13437035894,93657.89363261044,92330.87933617516,94599.13437035894,189219.8804839211,118435.19453963719,92106.04584035448,94599.13437035894,93657.89363261044,92330.87933617516,94599.13437035894,102266.3023826812,94053.68994954781,74351.57086440558,69372.62723099292,180553.78326287278,78975.85808882947,59203.02149337276,76291.73100170352,75627.98118459593,75056.31918266437,91094.26317421522,78975.85808882947,59203.02149337276,76291.73100170352,75627.98118459593,264989.5574543522,75056.31918266437,91094.26317421522,88972.94591302396,72388.06373723196,67015.07411270087,189219.8804839211,266293.06741987023,264989.5574543522
SDbw,1.528595465083572,1.3538770502624977,1.528595465083572,1.2005303979276292,1.3538770502624977,1.5161186355279885,1.5130227877622164,1.5130227877622164,0.9607663582141939,0.9429693566856927,0.8213271765357815,1.2686019443482741,1.6381244401236301,0.7624210640425175,0.8264730622592019,1.6381244401236301,0.9429693566856927,0.8213271765357815,1.6381244401236301,0.7624210640425175,0.8264730622592019,1.6381244401236301,1.2005303979276292,0.8767272919786904,0.8898659914719186,0.6759015463968758,0.7929572424498782,0.9001131325861134,0.5414941440824843,1.1793845734598158,0.6108981192011911,0.5562575152931178,1.1793845734598158,1.3538770502624977,0.9001131325861134,0.5414941440824843,1.1793845734598158,0.6108981192011911,0.5562575152931178,1.1793845734598158,0.7742176710639823,0.7474071790561482,0.6149538296120101,0.5411577671597636,1.528595465083572,0.6947300309431881,0.42567721008541737,0.9650187681994433,0.5402681888131848,0.48719829244112733,0.7460710602157314,0.6947300309431881,0.42567721008541737,0.9650187681994433,0.5402681888131848,1.2005303979276292,0.48719829244112733,0.7460710602157314,0.711837911828206,0.6130374364891086,0.5793016750312331,1.3538770502624977,1.2686019443482741,1.2005303979276292
XB*,0.3029225600151129,0.9585199375096767,0.3029225600151129,0.4649917995555866,0.9585199375096767,0.3167871055233998,0.23003018642572173,0.23003018642572173,0.28667423059601466,0.2447428612411012,0.14500127414377723,0.480932462272802,16.180813475682545,0.13582106770592706,0.14540818818856174,16.180813475682545,0.2447428612411012,0.14500127414377723,16.180813475682545,0.13582106770592706,0.14540818818856174,16.180813475682545,0.4649917995555866,0.20091475586372107,0.2685521596433596,0.17132829185940418,0.9652705455880227,0.9540375736304086,0.2874437370787336,16.179784452158263,0.44227912354462157,0.2985023893321043,16.179784452158263,0.9585199375096767,0.9540375736304086,0.2874437370787336,16.179784452158263,0.44227912354462157,0.2985023893321043,16.179784452158263,0.8889752694494459,0.2605198033730736,1.0466605529954496,0.40670428541354164,0.3029225600151129,0.8147172898032703,0.25777570225744967,16.278646043288006,0.39906169322139234,0.4206831443425016,18.46752212771751,0.8147172898032703,0.25777570225744967,16.278646043288006,0.39906169322139234,0.4649917995555866,0.4206831443425016,18.46752212771751,0.9567660003319429,0.3755018741312739,0.8342228839019656,0.9585199375096767,0.480932462272802,0.4649917995555866
S,0.4898599198643805,-0.019806306971536087,0.4898599198643805,0.32772321868145393,-0.019806306971536087,0.49103461670481363,0.5098657003151884,0.5098657003151884,0.5241143319446175,0.48383520712693795,0.5370713432328793,0.31649241074335005,-0.04729805248180092,0.5337986191075923,0.5385127077961056,-0.04729805248180092,0.48383520712693795,0.5370713432328793,-0.04729805248180092,0.5337986191075923,0.5385127077961056,-0.04729805248180092,0.32772321868145393,0.528220558931899,0.49419793071356594,0.4812738979755926,0.4235003137997185,0.3548003350175387,0.47548933521127906,-0.1775835812517395,0.4407640670327121,0.4770372325071819,-0.1775835812517395,-0.019806306971536087,0.3548003350175387,0.47548933521127906,-0.1775835812517395,0.4407640670327121,0.4770372325071819,-0.1775835812517395,0.40593607578544727,0.4501256764512143,0.4516977652088333,0.4009143592149026,0.4898599198643805,0.3308080231227379,0.422823838065264,-0.4295081271633838,0.36321724255900134,0.43825716764264205,0.03267547512289167,0.3308080231227379,0.422823838065264,-0.4295081271633838,0.36321724255900134,0.32772321868145393,0.43825716764264205,0.03267547512289167,0.31500101405806463,0.39565938054569116,0.4255821558858235,-0.019806306971536087,0.31649241074335005,0.32772321868145393
DB,0.8035793744570061,0.9065673590014847,0.8035793744570061,1.0086154038021973,0.9065673590014847,0.7912408024876585,0.7641117906626912,0.7641117906626912,0.759395860393524,0.7312493880156987,0.6288650672591739,1.0875280221689128,0.8764462317460296,0.6117676447743844,0.6292004138055582,0.8764462317460296,0.7312493880156987,0.6288650672591739,0.8764462317460296,0.6117676447743844,0.6292004138055582,0.8764462317460296,1.0086154038021973,0.716469735739835,0.7364818447105351,0.602269216994913,0.9302224448949188,1.0818236357045006,0.6215564693637934,0.8888873739773109,0.7910184878543387,0.6272261303617003,0.8888873739773109,0.9065673590014847,1.0818236357045006,0.6215564693637934,0.8888873739773109,0.7910184878543387,0.6272261303617003,0.8888873739773109,0.9444529543684648,0.7703575761967495,0.5696742752728491,0.8170314458204329,0.8035793744570061,0.9487705472761938,0.572303958232909,1.7531792981646954,0.8180678865473208,0.6541646572067791,0.9647787858619818,0.9487705472761938,0.572303958232909,1.7531792981646954,0.8180678865473208,1.0086154038021973,0.6541646572067791,0.9647787858619818,1.0790846059394767,0.8075395683691917,0.6991931790676553,0.9065673590014847,1.0875280221689128,1.0086154038021973
CH,312.5658707613437,1.0362966881732385,312.5658707613437,61.45165140712462,1.0362966881732385,312.05745375750286,357.67710582357114,357.67710582357114,332.809788057168,290.92836363890365,349.80523310381295,67.74521603098891,1.1458248352200318,342.73605219661135,351.3322281120481,1.1458248352200318,290.92836363890365,349.80523310381295,1.1458248352200318,342.73605219661135,351.3322281120481,1.1458248352200318,61.45165140712462,349.00791650593413,312.59733620712404,262.91485763369,293.0420434041604,254.07027107120908,283.8021216203753,1.1024053567828669,295.89677244549245,287.65446242464975,1.1024053567828669,1.0362966881732385,254.07027107120908,283.8021216203753,1.1024053567828669,295.89677244549245,287.65446242464975,1.1024053567828669,292.0705810274943,284.98547230107744,201.87072799764783,288.97008960302117,312.5658707613437,230.44606895880216,239.12765013744155,0.8743276923109989,275.36070365921876,255.61515529398218,18.075272759793794,230.44606895880216,239.12765013744155,0.8743276923109989,275.36070365921876,61.45165140712462,255.61515529398218,18.075272759793794,275.74326094422366,241.80021693322607,185.5359788608225,1.0362966881732385,67.74521603098891,61.45165140712462
AD-S,0.28690337117771225,0.31756959769602144,0.28690337117771225,0.10142619258945716,0.31756959769602144,0.36085685687081165,0.3608614805605062,0.3608614805605062,0.366305363066156,0.3322209649582522,0.36390155921622236,0.1311513518590712,0.2969533865508555,0.36119672468013125,0.3657333015060821,0.2969533865508555,0.3322209649582522,0.36390155921622236,0.2969533865508555,0.36119672468013125,0.3657333015060821,0.2969533865508555,0.10142619258945716,0.3529314037026623,0.35983858954315223,0.36070266460650713,0.22527069384523282,0.21904979884340275,0.29704291522215315,0.2583557424017609,0.21878430057419168,0.2988453662070652,0.2583557424017609,0.31756959769602144,0.21904979884340275,0.29704291522215315,0.2583557424017609,0.21878430057419168,0.2988453662070652,0.2583557424017609,0.2444679084649647,0.3298306628667769,0.3695488492475163,0.22352397481995048,0.28690337117771225,0.22007013292055,0.2944407794045385,0.1363630344088645,0.21541210338666697,0.3088091954072234,0.3597920052497966,0.22007013292055,0.2944407794045385,0.1363630344088645,0.21541210338666697,0.10142619258945716,0.3088091954072234,0.3597920052497966,0.12931564180224903,0.3156927216026842,0.33598851383240524,0.31756959769602144,0.1311513518590712,0.10142619258945716
AD-DB,1.41026117494982,0.684720437211039,1.41026117494982,1.6700225046179307,0.684720437211039,1.2803084923476162,1.2837387350838751,1.2837387350838751,1.4062220785260262,1.4263961595038654,1.3732238763886775,1.6724729536771181,0.6997783221094824,1.3689868888044767,1.3716597671694923,0.6997783221094824,1.4263961595038654,1.3732238763886775,0.6997783221094824,1.3689868888044767,1.3716597671694923,0.6997783221094824,1.6700225046179307,1.4301398678357942,1.4000832852011271,1.235321356641588,1.7132882973340755,1.6688270899116016,1.5257619662326563,0.7220772143985574,1.7125195081791207,1.5298423778528558,0.7220772143985574,0.684720437211039,1.6688270899116016,1.5257619662326563,0.7220772143985574,1.7125195081791207,1.5298423778528558,0.7220772143985574,1.8574790633205653,1.4268236210888494,1.233335205716378,1.7412249242411764,1.41026117494982,1.66572003080377,1.588055434961727,0.8623121966517597,1.776699902737808,1.564325472591285,0.8339245890819997,1.66572003080377,1.588055434961727,0.8623121966517597,1.776699902737808,1.6700225046179307,1.564325472591285,0.8339245890819997,1.9395415868700685,1.4893240621677701,1.2779405620820665,0.684720437211039,1.6724729536771181,1.6700225046179307
AD-CH,368.90936466742517,1.4555492156207335,368.90936466742517,332.5771874466272,1.4555492156207335,399.44797532363475,406.3898623907323,406.3898623907323,209.3814143764378,200.88523376823613,210.08366180394125,168.27206134599012,1.4328293543172306,209.76231059567345,210.5907615485002,1.4328293543172306,200.88523376823613,210.08366180394125,1.4328293543172306,209.76231059567345,210.5907615485002,1.4328293543172306,332.5771874466272,210.0594031810632,207.07038879962388,208.12809182396018,133.61264479486204,133.96739293355512,140.87555592600404,1.3997245830714968,133.7487253469002,141.2307844394675,1.3997245830714968,1.4555492156207335,133.96739293355512,140.87555592600404,1.3997245830714968,133.7487253469002,141.2307844394675,1.3997245830714968,137.53317100316661,141.2010764015352,141.09752638487726,101.61881831178029,368.90936466742517,102.32164065511024,106.50438881857829,1.6218992801689422,100.98804387075546,107.07298327514619,95.61208915934374,102.32164065511024,106.50438881857829,1.6218992801689422,100.98804387075546,332.5771874466272,107.07298327514619,95.61208915934374,102.05405605015518,104.73355008005156,107.65338568333875,1.4555492156207335,168.27206134599012,332.5771874466272
AD-idea,2.0273399835393464,0.0,2.0273399835393464,1.4235387200010843,0.0,2.4383821749146244,2.4174155889256697,2.4174155889256697,3.3137575677431337,2.9975636537693084,3.315821954951446,1.388131602951423,0.0,3.2794839969679543,3.341857171772338,0.0,2.9975636537693084,3.315821954951446,0.0,3.2794839969679543,3.341857171772338,0.0,1.4235387200010843,2.2417797066911422,2.81377880959375,4.328217140678055,2.194338358643892,2.4574617044895466,3.1237380094509852,0.0,1.4378411805662397,3.106870656150444,0.0,0.0,2.4574617044895466,3.1237380094509852,0.0,1.4378411805662397,3.106870656150444,0.0,1.3472725819662315,1.7872204387250914,6.832604552800661,2.6694533279648205,2.0273399835393464,3.142998619971553,4.091927204300086,2.710999765629224,1.4863630064841131,4.2652841896833165,3.0865098105914224,3.142998619971553,4.091927204300086,2.710999765629224,1.4863630064841131,1.4235387200010843,4.2652841896833165,3.0865098105914224,0.6937454837798281,1.4383254083752754,4.056534866068822,0.0,1.388131602951423,1.4235387200010843
