,labels_twodiamonds_HDBSCAN_params1,labels_twodiamonds_HDBSCAN_params10,labels_twodiamonds_HDBSCAN_params11,labels_twodiamonds_HDBSCAN_params12,labels_twodiamonds_HDBSCAN_params13,labels_twodiamonds_HDBSCAN_params14,labels_twodiamonds_HDBSCAN_params15,labels_twodiamonds_HDBSCAN_params16,labels_twodiamonds_HDBSCAN_params17,labels_twodiamonds_HDBSCAN_params18,labels_twodiamonds_HDBSCAN_params19,labels_twodiamonds_HDBSCAN_params2,labels_twodiamonds_HDBSCAN_params20,labels_twodiamonds_HDBSCAN_params21,labels_twodiamonds_HDBSCAN_params22,labels_twodiamonds_HDBSCAN_params23,labels_twodiamonds_HDBSCAN_params24,labels_twodiamonds_HDBSCAN_params25,labels_twodiamonds_HDBSCAN_params26,labels_twodiamonds_HDBSCAN_params27,labels_twodiamonds_HDBSCAN_params28,labels_twodiamonds_HDBSCAN_params29,labels_twodiamonds_HDBSCAN_params3,labels_twodiamonds_HDBSCAN_params30,labels_twodiamonds_HDBSCAN_params31,labels_twodiamonds_HDBSCAN_params32,labels_twodiamonds_HDBSCAN_params33,labels_twodiamonds_HDBSCAN_params34,labels_twodiamonds_HDBSCAN_params35,labels_twodiamonds_HDBSCAN_params36,labels_twodiamonds_HDBSCAN_params37,labels_twodiamonds_HDBSCAN_params38,labels_twodiamonds_HDBSCAN_params39,labels_twodiamonds_HDBSCAN_params4,labels_twodiamonds_HDBSCAN_params40,labels_twodiamonds_HDBSCAN_params41,labels_twodiamonds_HDBSCAN_params42,labels_twodiamonds_HDBSCAN_params43,labels_twodiamonds_HDBSCAN_params44,labels_twodiamonds_HDBSCAN_params45,labels_twodiamonds_HDBSCAN_params46,labels_twodiamonds_HDBSCAN_params47,labels_twodiamonds_HDBSCAN_params48,labels_twodiamonds_HDBSCAN_params49,labels_twodiamonds_HDBSCAN_params5,labels_twodiamonds_HDBSCAN_params50,labels_twodiamonds_HDBSCAN_params51,labels_twodiamonds_HDBSCAN_params52,labels_twodiamonds_HDBSCAN_params53,labels_twodiamonds_HDBSCAN_params54,labels_twodiamonds_HDBSCAN_params55,labels_twodiamonds_HDBSCAN_params56,labels_twodiamonds_HDBSCAN_params57,labels_twodiamonds_HDBSCAN_params58,labels_twodiamonds_HDBSCAN_params59,labels_twodiamonds_HDBSCAN_params6,labels_twodiamonds_HDBSCAN_params60,labels_twodiamonds_HDBSCAN_params61,labels_twodiamonds_HDBSCAN_params62,labels_twodiamonds_HDBSCAN_params63,labels_twodiamonds_HDBSCAN_params7,labels_twodiamonds_HDBSCAN_params8,labels_twodiamonds_HDBSCAN_params9
Sym,0.05593845186690665,0.03221584150904332,0.025363223737949005,0.050661091177849435,0.050661091177849435,0.050661091177849435,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.05593845186690665,0.05856080464350012,0.05856080464350012,0.03260057111111182,0.03260057111111182,0.03260057111111182,0.04417429491417511,0.04417429491417511,0.04417429491417511,0.04417429491417511,0.030915152578909238,0.05593845186690665,0.030915152578909238,0.030915152578909238,0.028509656979411113,0.050661091177849435,0.050661091177849435,0.050661091177849435,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.04417429491417511,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.026772187127825184,0.026772187127825184,0.026772187127825184,0.04417429491417511,0.04417429491417511,0.04417429491417511,0.04417429491417511,0.04417429491417511,0.03511784928084329,0.03511784928084329,0.03511784928084329,0.033878240670077206,0.050661091177849435,0.050661091177849435,0.050661091177849435,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.04417429491417511,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.05856080464350012,0.04417429491417511,0.03221584150904332,0.03221584150904332
CS,0.7828167516356997,0.6586412132111564,0.7584669873090861,1.244027192951537,1.244027192951537,1.244027192951537,1.156744150624793,1.156744150624793,1.156744150624793,1.156744150624793,1.156744150624793,0.7828167516356997,1.156744150624793,1.156744150624793,0.710753967377939,0.710753967377939,0.710753967377939,1.2776750307938955,1.2776750307938955,1.2776750307938955,1.2776750307938955,0.7203122934793026,0.7828167516356997,0.7203122934793026,0.7203122934793026,0.8706546373861667,1.244027192951537,1.244027192951537,1.244027192951537,1.156744150624793,1.156744150624793,1.156744150624793,1.156744150624793,1.2776750307938955,1.156744150624793,1.156744150624793,1.156744150624793,0.8189896130024241,0.8189896130024241,0.8189896130024241,1.2776750307938955,1.2776750307938955,1.2776750307938955,1.2776750307938955,1.2776750307938955,0.7773352829839042,0.7773352829839042,0.7773352829839042,0.8535600454924802,1.244027192951537,1.244027192951537,1.244027192951537,1.156744150624793,1.156744150624793,1.156744150624793,1.2776750307938955,1.156744150624793,1.156744150624793,1.156744150624793,1.156744150624793,1.2776750307938955,0.6586412132111564,0.6586412132111564
SF,0.17060194716395005,0.25924716305491735,0.28089642618856214,0.3932490661025154,0.3932490661025154,0.3932490661025154,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.17060194716395005,0.4085244313860291,0.4085244313860291,0.2419911015212538,0.2419911015212538,0.2419911015212538,0.38687965896966625,0.38687965896966625,0.38687965896966625,0.38687965896966625,0.29622068503213195,0.17060194716395005,0.29622068503213195,0.29622068503213195,0.3155683162852104,0.3932490661025154,0.3932490661025154,0.3932490661025154,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.38687965896966625,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.29484632542817524,0.29484632542817524,0.29484632542817524,0.38687965896966625,0.38687965896966625,0.38687965896966625,0.38687965896966625,0.38687965896966625,0.31718975923096004,0.31718975923096004,0.31718975923096004,0.3375864278230303,0.3932490661025154,0.3932490661025154,0.3932490661025154,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.38687965896966625,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.4085244313860291,0.38687965896966625,0.25924716305491735,0.25924716305491735
SD,5113.800894659154,17529.949125500065,36622.46809486942,390697.88530042855,390697.88530042855,390697.88530042855,186584.31981755007,186584.31981755007,186584.31981755007,186584.31981755007,186584.31981755007,5113.800894659154,186584.31981755007,186584.31981755007,81478.87894567878,81478.87894567878,81478.87894567878,814630.4303803889,814630.4303803889,814630.4303803889,814630.4303803889,27660.128699137706,5113.800894659154,27660.128699137706,27660.128699137706,59233.17635577634,390697.88530042855,390697.88530042855,390697.88530042855,186584.31981755007,186584.31981755007,186584.31981755007,186584.31981755007,814630.4303803889,186584.31981755007,186584.31981755007,186584.31981755007,157461.02301752917,157461.02301752917,157461.02301752917,814630.4303803889,814630.4303803889,814630.4303803889,814630.4303803889,814630.4303803889,38459.303663447,38459.303663447,38459.303663447,68300.25673989652,390697.88530042855,390697.88530042855,390697.88530042855,186584.31981755007,186584.31981755007,186584.31981755007,814630.4303803889,186584.31981755007,186584.31981755007,186584.31981755007,186584.31981755007,814630.4303803889,17529.949125500065,17529.949125500065
SDbw,0.09407249946254277,0.32025102634078373,0.5166220190237181,1.2678167113881165,1.2678167113881165,1.2678167113881165,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.2125146758233707,0.09407249946254277,1.2125146758233707,1.2125146758233707,0.3438471126031766,0.3438471126031766,0.3438471126031766,1.311487591991389,1.311487591991389,1.311487591991389,1.311487591991389,0.3809887301602252,0.09407249946254277,0.3809887301602252,0.3809887301602252,0.5495182479010812,1.2678167113881165,1.2678167113881165,1.2678167113881165,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.311487591991389,1.2125146758233707,1.2125146758233707,1.2125146758233707,0.48305653241759494,0.48305653241759494,0.48305653241759494,1.311487591991389,1.311487591991389,1.311487591991389,1.311487591991389,1.311487591991389,0.4496010820919903,0.4496010820919903,0.4496010820919903,0.5572940809021107,1.2678167113881165,1.2678167113881165,1.2678167113881165,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.311487591991389,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.2125146758233707,1.311487591991389,0.32025102634078373,0.32025102634078373
XB*,1.331945886882359,3.1194987067041144,3.079986494011709,0.20816440587129328,0.20816440587129328,0.20816440587129328,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.1899748566475336,1.331945886882359,0.1899748566475336,0.1899748566475336,4.599226217685074,4.599226217685074,4.599226217685074,0.21180411398648352,0.21180411398648352,0.21180411398648352,0.21180411398648352,1.7310830503439056,1.331945886882359,1.7310830503439056,1.7310830503439056,1.4056009987020175,0.20816440587129328,0.20816440587129328,0.20816440587129328,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.21180411398648352,0.1899748566475336,0.1899748566475336,0.1899748566475336,1.805476696557802,1.805476696557802,1.805476696557802,0.21180411398648352,0.21180411398648352,0.21180411398648352,0.21180411398648352,0.21180411398648352,1.7310830503439056,1.7310830503439056,1.7310830503439056,0.7344710692631287,0.20816440587129328,0.20816440587129328,0.20816440587129328,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.21180411398648352,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.1899748566475336,0.21180411398648352,3.1194987067041144,3.1194987067041144
S,0.49456885924241006,0.28573302366264147,0.08368866655088186,0.5066642959788094,0.5066642959788094,0.5066642959788094,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.49456885924241006,0.5271109535215741,0.5271109535215741,0.3230651844044451,0.3230651844044451,0.3230651844044451,0.49581576686351236,0.49581576686351236,0.49581576686351236,0.49581576686351236,0.3489343509159087,0.49456885924241006,0.3489343509159087,0.3489343509159087,0.19036011691555985,0.5066642959788094,0.5066642959788094,0.5066642959788094,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.49581576686351236,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.37570861492978097,0.37570861492978097,0.37570861492978097,0.49581576686351236,0.49581576686351236,0.49581576686351236,0.49581576686351236,0.49581576686351236,0.3784391152043831,0.3784391152043831,0.3784391152043831,0.25699303233230864,0.5066642959788094,0.5066642959788094,0.5066642959788094,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.49581576686351236,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.5271109535215741,0.49581576686351236,0.28573302366264147,0.28573302366264147
DB,0.5899150297014678,0.540362064202797,0.7851016345543892,0.809873420177584,0.809873420177584,0.809873420177584,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.5899150297014678,0.7646862571044867,0.7646862571044867,0.6650945179018899,0.6650945179018899,0.6650945179018899,0.8300560949824826,0.8300560949824826,0.8300560949824826,0.8300560949824826,0.5744363080885776,0.5899150297014678,0.5744363080885776,0.5744363080885776,0.8945999670516115,0.809873420177584,0.809873420177584,0.809873420177584,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.8300560949824826,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.6148460792951209,0.6148460792951209,0.6148460792951209,0.8300560949824826,0.8300560949824826,0.8300560949824826,0.8300560949824826,0.8300560949824826,0.582280268741944,0.582280268741944,0.582280268741944,0.7450754808554453,0.809873420177584,0.809873420177584,0.809873420177584,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.8300560949824826,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.7646862571044867,0.8300560949824826,0.540362064202797,0.540362064202797
CH,808.6655252078389,187.7500525908981,181.5536779840305,857.0947860213108,857.0947860213108,857.0947860213108,883.9105863372629,883.9105863372629,883.9105863372629,883.9105863372629,883.9105863372629,808.6655252078389,883.9105863372629,883.9105863372629,278.80638069821725,278.80638069821725,278.80638069821725,790.7631714720285,790.7631714720285,790.7631714720285,790.7631714720285,226.5304667861133,808.6655252078389,226.5304667861133,226.5304667861133,243.85196567224708,857.0947860213108,857.0947860213108,857.0947860213108,883.9105863372629,883.9105863372629,883.9105863372629,883.9105863372629,790.7631714720285,883.9105863372629,883.9105863372629,883.9105863372629,297.54967570489896,297.54967570489896,297.54967570489896,790.7631714720285,790.7631714720285,790.7631714720285,790.7631714720285,790.7631714720285,283.4899026624204,283.4899026624204,283.4899026624204,298.8922329186929,857.0947860213108,857.0947860213108,857.0947860213108,883.9105863372629,883.9105863372629,883.9105863372629,790.7631714720285,883.9105863372629,883.9105863372629,883.9105863372629,883.9105863372629,790.7631714720285,187.7500525908981,187.7500525908981
AD-S,0.4610011540259203,0.38565510588925556,0.25151672857075813,0.3801511441284408,0.3801511441284408,0.3801511441284408,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.4610011540259203,0.5761610194081696,0.5761610194081696,0.32405602389602656,0.32405602389602656,0.32405602389602656,0.2997453981084184,0.2997453981084184,0.2997453981084184,0.2997453981084184,0.5055279065331952,0.4610011540259203,0.5055279065331952,0.5055279065331952,0.3976815127299465,0.3801511441284408,0.3801511441284408,0.3801511441284408,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.2997453981084184,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.34389313756734663,0.34389313756734663,0.34389313756734663,0.2997453981084184,0.2997453981084184,0.2997453981084184,0.2997453981084184,0.2997453981084184,0.5372030795172118,0.5372030795172118,0.5372030795172118,0.4043896163843744,0.3801511441284408,0.3801511441284408,0.3801511441284408,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.2997453981084184,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.5761610194081696,0.2997453981084184,0.38565510588925556,0.38565510588925556
AD-DB,1.108883251016977,0.9699091032761914,1.1510365003717382,1.2394848918171395,1.2394848918171395,1.2394848918171395,0.8476692500071387,0.8476692500071387,0.8476692500071387,0.8476692500071387,0.8476692500071387,1.108883251016977,0.8476692500071387,0.8476692500071387,1.2159266622111948,1.2159266622111948,1.2159266622111948,1.398749507464454,1.398749507464454,1.398749507464454,1.398749507464454,0.8491500871442885,1.108883251016977,0.8491500871442885,0.8491500871442885,1.0622399455764342,1.2394848918171395,1.2394848918171395,1.2394848918171395,0.8476692500071387,0.8476692500071387,0.8476692500071387,0.8476692500071387,1.398749507464454,0.8476692500071387,0.8476692500071387,0.8476692500071387,1.0842791253543542,1.0842791253543542,1.0842791253543542,1.398749507464454,1.398749507464454,1.398749507464454,1.398749507464454,1.398749507464454,0.7595151156883396,0.7595151156883396,0.7595151156883396,0.9909291337722109,1.2394848918171395,1.2394848918171395,1.2394848918171395,0.8476692500071387,0.8476692500071387,0.8476692500071387,1.398749507464454,0.8476692500071387,0.8476692500071387,0.8476692500071387,0.8476692500071387,1.398749507464454,0.9699091032761914,0.9699091032761914
AD-CH,58.10097825827745,111.57044332704871,169.8230832618741,945.076816303209,945.076816303209,945.076816303209,1114.929527504466,1114.929527504466,1114.929527504466,1114.929527504466,1114.929527504466,58.10097825827745,1114.929527504466,1114.929527504466,122.58920247843105,122.58920247843105,122.58920247843105,856.0017629110541,856.0017629110541,856.0017629110541,856.0017629110541,162.57736415048453,58.10097825827745,162.57736415048453,162.57736415048453,271.97836582164507,945.076816303209,945.076816303209,945.076816303209,1114.929527504466,1114.929527504466,1114.929527504466,1114.929527504466,856.0017629110541,1114.929527504466,1114.929527504466,1114.929527504466,198.14828804610127,198.14828804610127,198.14828804610127,856.0017629110541,856.0017629110541,856.0017629110541,856.0017629110541,856.0017629110541,216.753343090726,216.753343090726,216.753343090726,348.44322546417067,945.076816303209,945.076816303209,945.076816303209,1114.929527504466,1114.929527504466,1114.929527504466,856.0017629110541,1114.929527504466,1114.929527504466,1114.929527504466,1114.929527504466,856.0017629110541,111.57044332704871,111.57044332704871
AD-idea,18089226.48298136,9999.79505537619,221.54084708306456,2.602845661746437,2.602845661746437,2.602845661746437,5.5668213507082225,5.5668213507082225,5.5668213507082225,5.5668213507082225,5.5668213507082225,18089226.48298136,5.5668213507082225,5.5668213507082225,782.6334821696416,782.6334821696416,782.6334821696416,2.0415082667331435,2.0415082667331435,2.0415082667331435,2.0415082667331435,4649.474451888614,18089226.48298136,4649.474451888614,4649.474451888614,94.63826367115716,2.602845661746437,2.602845661746437,2.602845661746437,5.5668213507082225,5.5668213507082225,5.5668213507082225,5.5668213507082225,2.0415082667331435,5.5668213507082225,5.5668213507082225,5.5668213507082225,238.38109622126365,238.38109622126365,238.38109622126365,2.0415082667331435,2.0415082667331435,2.0415082667331435,2.0415082667331435,2.0415082667331435,1578.4680582195442,1578.4680582195442,1578.4680582195442,49.504539024685435,2.602845661746437,2.602845661746437,2.602845661746437,5.5668213507082225,5.5668213507082225,5.5668213507082225,2.0415082667331435,5.5668213507082225,5.5668213507082225,5.5668213507082225,5.5668213507082225,2.0415082667331435,9999.79505537619,9999.79505537619
